"TailNum","count","m_dist","m_delay"
"N918FJ",5,912.8,5
"N918FR",17,883,8.11764705882353
"N918MQ",26,247,15.1538461538462
"N918SW",48,660.333333333333,16.8260869565217
"N918WN",71,689.760563380282,5.45714285714286
"N919DL",12,690.166666666667,5.08333333333333
"N919DN",7,689,2.42857142857143
"N919FJ",3,913,5.33333333333333
"N919FR",20,872.15,7.55
"N919SW",42,619.52380952381,23.780487804878
"N919WN",65,645.092307692308,7.40625
"N920EV",5,468.6,63.2
"N920FJ",2,913,3
"N920FR",26,883,13.4230769230769
"N920SW",39,675.461538461538,21.6666666666667
"N920WN",60,872.366666666667,4.98333333333333
"N921FR",36,883,5.05555555555556
"N921WN",79,690.405063291139,6.76623376623377
"N9222N",59,660.457627118644,8.32203389830508
"N922AT",26,648.461538461538,5.48
"N922DL",10,691.1,21.6
"N922DX",1,689,2
"N922EV",6,569.333333333333,19.1666666666667
"N922FJ",4,913,13.75
"N922FR",32,883,10.46875
"N922MQ",11,247,22.0909090909091
"N923AT",16,683.125,7.75
"N923DL",9,689,1.44444444444444
"N923FR",35,883,17.3714285714286
"N923SW",61,750.655737704918,24.6140350877193
"N923WN",56,733.089285714286,1.23636363636364
"N924EV",3,468.333333333333,7.5
"N924FR",20,883,5
"N924SW",37,567.459459459459,18.1944444444444
"N924WN",73,635.054794520548,11.4520547945205
"N925DL",10,689,11.1
"N925FJ",1,913,3
"N925FR",27,883,16.6296296296296
"N925MQ",14,247,3.08333333333333
"N925SW",20,652.35,14.8421052631579
"N925WN",63,715.253968253968,7.80952380952381
"N926DL",9,690.555555555556,18.125
"N926FR",23,883,3.65217391304348
"N926LR",2,913,7
"N926SW",39,475.205128205128,14.6315789473684
"N927AT",19,663.473684210526,13.0526315789474
"N927DA",18,689.388888888889,4.88888888888889
"N927DN",2,689,6
"N927FR",23,883,5.26086956521739
"N927LR",3,912.666666666667,21.3333333333333
"N927SW",43,558.511627906977,11.2619047619048
"N927WN",74,739.716216216216,9.58108108108108
"N928AT",18,696,0.333333333333333
"N928DL",7,690,25.8571428571429
"N928FR",16,883,2.75
"N928SW",27,695.555555555556,16.5555555555556
"N928WN",90,690.388888888889,12.6966292134831
"N929DL",12,689,16.9166666666667
"N929DN",2,689,215
"N929EV",9,468.333333333333,43.4444444444444
"N929FR",27,883,13.4814814814815
"N929LR",3,912.666666666667,25.3333333333333
"N929SW",54,592.518518518518,28.1111111111111
"N929WN",82,687.719512195122,8.20731707317073
"N930DL",11,689,5.27272727272727
"N930FR",31,883,5.87096774193548
"N930SW",38,561.868421052632,11.7777777777778
"N930WN",72,744.875,7.15714285714286
"N931DL",18,689.777777777778,4.66666666666667
"N931FR",19,883,7.78947368421053
"N931MQ",22,247,0.1
"N931WN",72,732.402777777778,2.01388888888889
"N932EV",4,468,55.25
"N932FR",24,883,3.91666666666667
"N932SW",21,521.52380952381,24.65
"N932WN",58,775.293103448276,3.24137931034483
"N933AT",15,682.266666666667,4.93333333333333
"N933EV",4,468.5,1.25
"N933FR",22,883,7.77272727272727
"N933WN",66,655,7.26984126984127
"N934AT",18,661.666666666667,22.0588235294118
"N934DL",15,689.933333333333,14.4666666666667
"N934FJ",1,913,45
"N934FR",19,883,7.31578947368421
"N934SW",40,588.8,15.9411764705882
"N934WN",63,798,6.47540983606557
"N935AT",16,683.125,5.0625
"N935FR",19,883,12.2631578947368
"N935MQ",21,247,5.25
"N935SW",44,657.522727272727,23.0232558139535
"N935WN",63,708.68253968254,8.03225806451613
"N936DL",5,690.4,31.4
"N936EV",3,468.333333333333,30.3333333333333
"N936FR",12,883,0.75
"N936SW",50,591.14,24.5416666666667
"N936WN",86,763.53488372093,8.16666666666667
"N937DL",16,689.875,2.0625
"N937SW",27,638.037037037037,11.5925925925926
"N937WN",59,727.830508474576,2.40677966101695
"N938FR",25,883,4.84
"N938LR",2,912.5,12
"N938SW",37,600.891891891892,16.2972972972973
"N938WN",66,705.621212121212,7.90476190476191
"N939FR",21,883,0.523809523809524
"N939MQ",13,247,1.5
"N939SW",45,587.066666666667,22.780487804878
"N939WN",77,762.168831168831,8.65333333333333
"N940WN",83,622.024096385542,6.48192771084337
"N941DL",7,689,2.14285714285714
"N941FR",9,883,14.1111111111111
"N941MQ",28,247,10.36
"N941SW",39,565.769230769231,11.5945945945946
"N941WN",70,649.814285714286,5.52173913043478
"N942FR",18,883,4.44444444444444
"N942MQ",6,247,9
"N943FR",10,883,7.1
"N943SW",59,613.254237288136,16.0892857142857
"N943WN",78,713.615384615385,4.05194805194805
"N944SW",28,583.785714285714,7.28571428571429
"N944UW",14,1325,5.53846153846154
"N944WN",58,725.758620689655,5.3859649122807
"N945AT",10,675.4,8.6
"N945DL",14,689,0.857142857142857
"N945FR",13,883,1.61538461538462
"N945SW",33,566.848484848485,30.9677419354839
"N945UW",14,1325,11.2857142857143
"N945WN",61,828.83606557377,4.50819672131148
"N946DL",16,689.875,7.6875
"N946SW",59,606.305084745763,14.9642857142857
"N946WN",73,707.301369863014,3.30555555555556
"N947FR",25,883,7.44
"N947SW",60,637.65,23.4833333333333
"N947WN",64,706.46875,4.25
"N948FR",9,883,1.66666666666667
"N948SW",25,561.84,26.7916666666667
"N948WN",80,782.9625,9.77215189873418
"N949AT",20,696,4.3
"N949FR",10,883,7
"N949WN",75,699.573333333333,2.34722222222222
"N950WN",53,676.962264150943,6.69230769230769
"N951AT",15,696,28.4
"N951DL",15,689.466666666667,8.2
"N951FR",10,883,2.5
"N951SW",8,517.5,25
"N951WN",77,708.688311688312,9.02631578947368
"N952DL",14,689.5,16.2142857142857
"N952FR",12,883,2.16666666666667
"N952SW",34,605.764705882353,20.7878787878788
"N952UW",24,1325,7.16666666666667
"N952WN",72,709.833333333333,13.0422535211268
"N953DL",3,693.666666666667,2
"N953FR",9,883,9.22222222222222
"N953SW",22,712.272727272727,12.6666666666667
"N953WN",60,725.716666666667,7.05084745762712
"N954SW",71,645.605633802817,14.2394366197183
"N954WN",61,717.409836065574,3.88333333333333
"N955AT",19,696,4.21052631578947
"N955SW",22,608.545454545455,13.1363636363636
"N956AT",27,680.740740740741,4.07407407407407
"N956DL",7,689,8.71428571428571
"N956LR",3,913,1
"N956SW",23,618.04347826087,27.0869565217391
"N956UW",23,1325,3.47826086956522
"N956WN",51,747.901960784314,15.921568627451
"N957AT",18,696,0.833333333333333
"N957SW",47,553.617021276596,21.9565217391304
"N957UW",16,1325,2.375
"N957WN",49,652.367346938776,0.541666666666667
"N958AT",14,696,5.42857142857143
"N958DL",9,690.555555555556,6.77777777777778
"N958SW",51,636.901960784314,9.96
"N958WN",34,774.294117647059,7.59375
"N959AT",15,696,17.2
"N959DL",11,689,3.72727272727273
"N959SW",32,593.625,23.9032258064516
"N959WN",32,574.5,6.21875
"N960AT",20,696,3.22222222222222
"N960SW",53,594.547169811321,9
"N960WN",22,788.136363636364,5.5
"N961AT",22,677.272727272727,4.68181818181818
"N961SW",63,618.253968253968,20.3548387096774
"N961WN",24,921,0.0416666666666667
"N962DL",11,689,38.2727272727273
"N962SW",23,647.695652173913,48.1739130434783
"N963AT",17,696,3.29411764705882
"N963SW",42,581.785714285714,19.9487179487179
"N964SW",59,618.576271186441,13.8474576271186
"N964WN",18,545.833333333333,3.77777777777778
"N965AT",12,696,5.66666666666667
"N965DL",15,690.866666666667,0.785714285714286
"N965SW",30,573.1,9
"N966AT",16,683.125,9.1875
"N966DL",16,689.4375,4.4375
"N966WN",21,701.142857142857,4.47619047619048
"N967AT",21,676.380952380952,5.23809523809524
"N967DL",14,689,21.0714285714286
"N967SW",44,705.977272727273,21.6578947368421
"N967WN",10,889.2,4.8
"N969AT",8,670.25,2.5
"N969DL",11,689.636363636364,26.2727272727273
"N969SW",26,646.692307692308,21.96
"N970AT",13,680.153846153846,10.6666666666667
"N970SW",25,412.88,27.2608695652174
"N971EV",7,468.142857142857,35.2857142857143
"N971SW",67,596.850746268657,16.0307692307692
"N973SW",43,544.511627906977,20.9285714285714
"N974AT",18,661.666666666667,24.8888888888889
"N974EV",4,468,35
"N975SW",42,590.380952380952,22.675
"N976DL",9,690.555555555556,11.7777777777778
"N976SW",48,557.854166666667,6.91489361702128
"N977AT",22,667.909090909091,7
"N977DL",9,689.777777777778,0.111111111111111
"N978AT",14,666.571428571429,0.857142857142857
"N978EV",9,493.555555555556,34.875
"N978SW",69,593.753623188406,18.6323529411765
"N979AT",24,696,5.14285714285714
"N979DL",6,689,2
"N979EV",11,468.181818181818,2
"N979SW",25,592.2,16.56
"N980AT",24,687.416666666667,4.41666666666667
"N980SW",21,584.904761904762,13.7142857142857
"N981DL",10,690.4,18.4
"N982DL",9,689,1.55555555555556
"N982SW",47,565.787234042553,15.1304347826087
"N983CA",50,659.3,12.4883720930233
"N983SW",27,550.296296296296,12.1538461538462
"N984CA",56,575.303571428571,15.0545454545455
"N985AT",9,673.111111111111,6.33333333333333
"N985DL",15,689.933333333333,2.06666666666667
"N986CA",38,565.263157894737,22.3611111111111
"N986SW",62,601.596774193548,19.0847457627119
"N987DL",11,690.272727272727,12.3
"N988AT",17,659.647058823529,6.23529411764706
"N988CA",19,537.789473684211,27
"N988DL",13,689,5.69230769230769
"N989AT",12,678.833333333333,4.41666666666667
"N989DL",11,689,5.63636363636364
"N991DL",12,689,16
"N992AT",19,685.157894736842,3.52631578947368
"N993DL",9,689,1.77777777777778
"N994AT",19,696,6.84210526315789
"N994DL",8,689,10.625
"N995AT",13,680.153846153846,3.66666666666667
"N995DL",12,689,19.1666666666667
"N996AT",20,696,1.85
"N996DL",6,689,8
"N997AT",12,696,31
"N9EAMQ",44,1162.31818181818,12.5454545454545
